route,bus_id,stop_order,stop_name,time
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,1,中軽井沢駅,08:24:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,1,中軽井沢駅,09:39:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,1,中軽井沢駅,11:39:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,1,中軽井沢駅,14:04:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,1,中軽井沢駅,15:59:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,1,中軽井沢駅,17:44:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,2,軽井沢病院,08:28:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,2,軽井沢病院,09:43:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,2,軽井沢病院,11:43:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,2,軽井沢病院,14:08:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,2,軽井沢病院,16:03:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,2,軽井沢病院,17:48:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,3,中学校前,08:29:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,3,中学校前,09:44:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,3,中学校前,11:44:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,3,中学校前,14:09:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,3,中学校前,16:04:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,3,中学校前,17:49:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,4,図書館前,08:30:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,4,図書館前,09:45:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,4,図書館前,11:45:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,4,図書館前,14:10:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,4,図書館前,16:05:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,4,図書館前,17:50:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,5,離山,08:30:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,5,離山,09:45:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,5,離山,11:45:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,5,離山,14:10:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,5,離山,17:50:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,6,高校前,16:07:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,7,高校東,16:07:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,8,泉の里,08:31:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,8,泉の里,09:46:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,8,泉の里,11:46:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,8,泉の里,14:11:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,8,泉の里,16:08:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,8,泉の里,17:51:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,9,東部小学校,08:32:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,9,東部小学校,09:47:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,9,東部小学校,11:47:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,9,東部小学校,14:12:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,9,東部小学校,16:09:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,9,東部小学校,17:52:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,10,野沢原,08:32:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,10,野沢原,09:47:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,10,野沢原,11:47:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,10,野沢原,14:12:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,10,野沢原,16:09:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,10,野沢原,17:52:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,11,六本辻・雲場池,08:33:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,11,六本辻・雲場池,09:48:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,11,六本辻・雲場池,11:48:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,11,六本辻・雲場池,14:13:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,11,六本辻・雲場池,16:10:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,11,六本辻・雲場池,17:53:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,12,旧軽井沢,08:35:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,12,旧軽井沢,09:50:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,12,旧軽井沢,11:50:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,12,旧軽井沢,14:15:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,12,旧軽井沢,16:12:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,12,旧軽井沢,17:55:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,13,中部電力,08:35:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,13,中部電力,09:50:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,13,中部電力,11:50:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,13,中部電力,14:15:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,13,中部電力,16:12:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,13,中部電力,17:55:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,14,新道,08:36:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,14,新道,09:51:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,14,新道,11:51:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,14,新道,14:16:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,14,新道,16:13:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,14,新道,17:56:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便1,15,軽井沢駅,08:40:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便2,15,軽井沢駅,09:55:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便3,15,軽井沢駅,11:55:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便4,15,軽井沢駅,14:20:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便5,15,軽井沢駅,16:17:00
〈軽井沢町内循環バス（東・南廻り線）外回り〉,〈軽井沢町内循環バス（東・南廻り線）外回り〉_便6,15,軽井沢駅,18:00:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,1,中軽井沢駅,08:22:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,1,中軽井沢駅,09:36:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,1,中軽井沢駅,11:56:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,1,中軽井沢駅,13:11:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,1,中軽井沢駅,14:36:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,1,中軽井沢駅,18:36:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,2,JA軽井沢支所前,08:23:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,2,JA軽井沢支所前,09:37:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,2,JA軽井沢支所前,11:57:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,2,JA軽井沢支所前,13:12:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,2,JA軽井沢支所前,14:37:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,2,JA軽井沢支所前,18:37:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,3,島井原団地前（ﾂﾙﾔ前）,08:25:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,3,島井原団地前（ﾂﾙﾔ前）,09:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,3,島井原団地前（ﾂﾙﾔ前）,11:59:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,3,島井原団地前（ﾂﾙﾔ前）,13:14:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,3,島井原団地前（ﾂﾙﾔ前）,14:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,3,島井原団地前（ﾂﾙﾔ前）,18:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,4,島井原西,08:25:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,4,島井原西,09:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,4,島井原西,11:59:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,4,島井原西,13:14:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,4,島井原西,14:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,4,島井原西,18:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,5,釜の橋,08:26:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,5,釜の橋,09:40:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,5,釜の橋,12:00:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,5,釜の橋,13:15:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,5,釜の橋,14:40:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,5,釜の橋,18:40:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,6,杉瓜入口,08:27:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,6,杉瓜入口,09:41:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,6,杉瓜入口,12:01:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,6,杉瓜入口,13:16:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,6,杉瓜入口,14:41:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,6,杉瓜入口,18:41:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,7,風越団地,08:28:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,7,風越団地,09:42:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,7,風越団地,12:02:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,7,風越団地,13:17:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,7,風越団地,14:42:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,7,風越団地,18:42:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,8,軽井沢発地市庭,08:37:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,8,軽井沢発地市庭,09:51:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,8,軽井沢発地市庭,12:11:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,8,軽井沢発地市庭,13:26:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,8,軽井沢発地市庭,14:51:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,8,軽井沢発地市庭,18:51:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,9,風越公園,08:38:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,9,風越公園,09:52:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,9,風越公園,12:12:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,9,風越公園,13:27:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,9,風越公園,14:52:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,9,風越公園,18:52:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,10,小倉の里,08:38:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,10,小倉の里,09:52:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,10,小倉の里,12:12:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,10,小倉の里,13:27:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,10,小倉の里,14:52:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,10,小倉の里,18:52:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,11,南保育園前,08:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,11,南保育園前,09:53:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,11,南保育園前,12:13:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,11,南保育園前,13:28:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,11,南保育園前,14:53:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,11,南保育園前,18:53:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,12,下発地入口,08:40:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,12,下発地入口,09:54:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,12,下発地入口,12:14:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,12,下発地入口,13:29:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,12,下発地入口,14:54:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,12,下発地入口,18:54:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,13,ほっち交流館,08:41:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,13,ほっち交流館,09:55:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,13,ほっち交流館,12:15:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,13,ほっち交流館,13:30:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,13,ほっち交流館,14:55:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,13,ほっち交流館,18:55:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,14,下発地,08:42:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,14,下発地,09:56:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,14,下発地,12:16:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,14,下発地,13:31:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,14,下発地,14:56:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,14,下発地,18:56:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,15,発地橋,08:43:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,15,発地橋,09:57:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,15,発地橋,12:17:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,15,発地橋,13:32:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,15,発地橋,14:57:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,15,発地橋,18:57:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,16,上発地,08:45:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,16,上発地,09:59:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,16,上発地,12:19:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,16,上発地,13:34:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,16,上発地,14:59:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,16,上発地,18:59:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,17,馬取,08:50:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,17,馬取,10:04:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,17,馬取,12:24:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,17,馬取,13:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,17,馬取,15:04:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,17,馬取,19:04:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,18,ニュータウン入り口,08:50:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,18,ニュータウン入り口,10:04:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便3,18,ニュータウン入り口,12:24:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便4,18,ニュータウン入り口,13:39:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便5,18,ニュータウン入り口,15:04:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便6,18,ニュータウン入り口,19:04:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便1,19,治安のいしずえ前,08:51:00
〈軽井沢町内循環バス（東・南廻り線）内回り〉,〈軽井沢町内循環バス（東・南廻り線）内回り〉_便2,19,治安のいしずえ前,10:05:00
